giornata,team_id,team_name,coach,slot,slot_index,player_id,player_name,role,role_full,serie_a_team,match_status,voto_iniziale,voto_finale,live_voto_iniziale,live_voto_finale,live_bonus,in_calcolo,played_as_starter,was_replaced,replaced_by_player_id,replaced_by_player_name,came_in_for_player_id,came_in_for_player_name,actually_used_as_sub,coach_manual_switch_out,coach_manual_switch_in,final_voto_after_sub,contributes_points,in_current_rosa,team_not_schierata,goal,pen_goal,assist,yellow_card,red_card,pen_saved,pen_missed,own_goal,goal_conceded
18,10972609,Scarsenal,Pif1984,Titolare,5,4807,Hermoso,D,Difensore,Roma,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Titolare,6,4199,Loftus-Cheek,C,Centrocampista,Milan,Finita,6,6,5.5,5.5,0,false,false,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Titolare,7,5422,Zalewski,C,Centrocampista,Atalanta,Finita,5.5,5.5,6,6,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Titolare,8,5888,Casadei,C,Centrocampista,Torino,Finita,6,6,5.5,5.5,0,false,false,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Titolare,9,6646,Adams C.,A,Attaccante,Torino,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Titolare,10,4463,Esposito Se.,A,Attaccante,Cagliari,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Titolare,11,7023,Pellegrino M.,A,Attaccante,Parma,Finita,5,5,5.5,5.5,0,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,1,4236,Muric,P,Portiere,Sassuolo,Finita,6,5,6,5,-1,false,true,false,,,4957,Montipò,true,,false,5,0,,false,0,0,0,0,0,0,0,0,1
18,10972609,Scarsenal,Pif1984,Panchina,2,2861,Semper,P,Portiere,Pisa,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,3,4385,Lazaro,D,Difensore,Torino,Finita,5.5,5.5,5,5,0,false,true,false,,,6893,Kempf,true,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,4,5603,Pongracic,D,Difensore,Fiorentina,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,false,,false,6.5,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,5,4870,Adopo,C,Centrocampista,Cagliari,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,6,795,El Shaarawy,C,Centrocampista,Roma,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,7,6815,Fadera,C,Centrocampista,Sassuolo,Finita,5.5,5.5,5,5,0,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,8,5820,Bertola,D,Difensore,Udinese,Finita,6,6,6,6,0,false,false,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,9,6145,Ngonge,A,Attaccante,Torino,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,10,2489,Pedro,A,Attaccante,Lazio,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Panchina,11,6519,Camarda,A,Attaccante,Lecce,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,7203,Jashari,,,Milan,,,,6.5,6.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,6552,Orban G.,,,Verona,,,,5.5,5.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,5750,Ostigard,,,Genoa,,,,6.5,6,-0.5,false,true,false,,,,,,,,,0,true,false,0,0,0,1,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,5585,Malen,,,Roma,,,,7.5,10.5,3,false,true,false,,,,,,,,,0,true,false,1,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,5453,Ricci S.,,,Milan,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,5301,Luis Henrique,,,Inter,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,5119,Samardzic,,,Atalanta,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,4665,Maripan,,,Torino,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,574,Scuffet,,,Pisa,,,,7,6,-1,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,1
18,10972609,Scarsenal,Pif1984,Fuori_Lista,,2653,Lykogiannis,,,Bologna,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,1,4431,Carnesecchi,P,Portiere,Atalanta,Finita,7.5,6.5,7,6,-1,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,1
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,2,5885,Dodò,D,Difensore,Fiorentina,Finita,7,7,7,7,0,false,true,false,,,,,,false,,7,7,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,3,6046,Hien,D,Difensore,Atalanta,Finita,6.5,6.5,6,6,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,4,6916,Ahanor,D,Difensore,Atalanta,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,5,2606,Modric,C,Centrocampista,Milan,Finita,55,100,55,55,0,false,false,true,6908,Atta,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,6,2167,Orsolini,C,Centrocampista,Bologna,Finita,5,5,5.5,5.5,0,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,7,5800,Gudmundsson A.,C,Centrocampista,Fiorentina,Finita,6.5,7.5,6.5,7.5,1,false,true,false,,,,,,false,,7.5,7.5,,false,0,0,1,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,8,5318,Tramoni M.,C,Centrocampista,Pisa,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,9,2764,Martinez L.,A,Attaccante,Inter,Finita,7,10,7,10,3,false,true,false,,,,,,false,,10,10,,false,1,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,10,5637,Davis K.,A,Attaccante,Udinese,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,11,5995,De Ketelaere,A,Attaccante,Atalanta,Finita,5,5,5.5,5.5,0,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,1,5320,Paleari,P,Portiere,Torino,Finita,6,4,6,4,-2,false,true,false,,,,,false,,false,4,0,,false,0,0,0,0,0,0,0,0,2
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,2,7179,Israel,P,Portiere,Torino,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,3,7068,Vitik,D,Difensore,Bologna,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,4,6956,Solet,D,Difensore,Udinese,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,5,6869,Ramon,D,Difensore,Como,Finita,7,7,7,7,0,false,true,false,,,,,false,,false,7,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,6,6908,Atta,C,Centrocampista,Udinese,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,2606,Modric,true,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,7,449,Vazquez,C,Centrocampista,Cremonese,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,8,4686,Fofana Y.,C,Centrocampista,Milan,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,9,5672,Dia,A,Attaccante,Lazio,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,10,6226,Castellanos *,A,Attaccante,Lazio,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,11,531,Berardi,A,Attaccante,Sassuolo,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7351,Santos A.,,,Napoli,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7316,Durosinmi,,,Pisa,,,,7,10,3,false,false,false,,,,,,,,,0,true,false,1,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7314,Taylor K.,,,Lazio,,,,4.5,4.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7220,Belghali,,,Verona,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7219,Bernasconi,,,Atalanta,,,,5.5,5.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7199,Kilicsoy,,,Cagliari,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7155,Muharemovic,,,Sassuolo,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6495,Comuzzo,,,Fiorentina,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6151,Perrone,,,Como,,,,6.5,6.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,5813,Miretti,,,Juventus,,,,5.5,5.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,4486,Strefezza,,,Parma,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,4,Sportiello,,,Atalanta,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,5620,Tavares N.,,,Lazio,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,4772,Angelino,,,Roma,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6641,Suzuki,,,Parma,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6351,Lamptey *,,,Fiorentina,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6629,Dele-Bashiru,,,Lazio,,,,55,55,0,false,false,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7135,Stanciu *,,,Genoa,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
18,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6206,Fabbian,,,Fiorentina,,,,6.5,9.5,3,false,false,false,,,,,,,,,0,false,false,1,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,1,6462,Okoye,P,Portiere,Udinese,Finita,6,5,6,5,-1,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,1
19,3346647,Spiazenza FC,Gianluca,Titolare,2,6202,Beukema,D,Difensore,Napoli,Finita,5.5,5.5,6,6,0,false,false,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,3,4657,Celik,D,Difensore,Roma,Finita,7,7,7,7,0,false,true,false,,,,,,false,,7,7,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,4,2788,Bremer,D,Difensore,Juventus,Finita,7,7,7,7,0,false,true,false,,,,,,false,,7,7,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,5,4751,Tomori,D,Difensore,Milan,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,6,6666,Bernabè,C,Centrocampista,Parma,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,7,1870,Barella,C,Centrocampista,Inter,Finita,6,5.5,6,5.5,-0.5,false,false,false,,,,,,false,,5.5,5.5,,false,0,0,0,1,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,8,4973,McKennie,C,Centrocampista,Juventus,Finita,6.5,6.5,6,6,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,9,6060,Laurientè,A,Attaccante,Sassuolo,Finita,6.5,6,6.5,6,-0.5,false,true,false,,,,,,false,,6,6,,false,0,0,0,1,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,10,6434,Yildiz,A,Attaccante,Juventus,Finita,7.5,10,7,9.5,2.5,false,true,false,,,,,,false,,10,10,,false,1,0,0,1,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Titolare,11,6314,Openda,A,Attaccante,Juventus,Finita,56,100,56,56,0,false,true,true,4728,Nkunku,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,1,218,Perin,P,Portiere,Juventus,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,2,5876,Di Gregorio,P,Portiere,Juventus,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,3,4502,Gallo,D,Difensore,Lecce,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,4,6814,Norton-Cuffy,D,Difensore,Genoa,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,false,,false,6.5,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,5,4409,Rrahmani,D,Difensore,Napoli,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,6,4287,Lobotka,C,Centrocampista,Napoli,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,7,5761,Zhegrova,C,Centrocampista,Juventus,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,8,2529,Mkhitaryan,C,Centrocampista,Inter,Finita,6.5,9.5,7,10,3,false,true,false,,,,,false,,false,9.5,0,,false,1,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,9,4728,Nkunku,A,Attaccante,Milan,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,6314,Openda,true,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,10,6365,Ferguson E.,A,Attaccante,Roma,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Panchina,11,5918,Sulemana K.,A,Attaccante,Atalanta,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6717,Konè I.,,,Sassuolo,,,,6.5,6.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6669,Bonny,,,Inter,,,,7,10,3,false,false,false,,,,,,,,,0,true,false,1,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6664,Delprato,,,Parma,,,,5,5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6380,Solomon,,,Fiorentina,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6217,Bisseck,,,Inter,,,,6.5,7.5,1,false,true,false,,,,,,,,,0,true,false,0,0,1,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,4970,Messias,,,Genoa,,,,7.5,10.5,3,false,false,false,,,,,,,,,0,true,false,1,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,4371,Raspadori,,,Atalanta,,,,7,10,3,false,true,false,,,,,,,,,0,true,false,1,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,4263,Kabasele,,,Udinese,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,2832,Boga,,,Juventus,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,1976,Mazzitelli,,,Cagliari,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,530,Pellegrini Lo.,,,Roma,,,,7,10,3,false,false,false,,,,,,,,,0,true,false,0,1,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,333,Cataldi,,,Lazio,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,7175,Joao Mario,,,Bologna,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6042,Lucumì,,,Bologna,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6677,Adzic,,,Juventus,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,536,Politano,,,Napoli,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6844,Rowe,,,Bologna,,,,6.5,6.5,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6967,Diao,,,Como,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
19,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6015,Berisha M.,,,Lecce,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,1,4312,Maignan,P,Portiere,Milan,Finita,7,5.5,7,5.5,-1.5,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,1,0,0,0,0,1
19,3347033,ManesKean,Paola,Titolare,2,2593,Martin,D,Difensore,Genoa,Finita,5.5,5.5,6,6,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,3,5526,Scalvini,D,Difensore,Atalanta,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,4,2296,Mancini,D,Difensore,Roma,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,5,5835,Baschirotto,D,Difensore,Cremonese,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,6,2120,Bastoni,D,Difensore,Inter,Finita,6.5,7.5,6.5,7.5,1,false,true,false,,,,,,false,,7.5,7.5,,false,0,0,1,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,7,4427,Malinovskyi,C,Centrocampista,Genoa,Finita,7,9.5,7,9.5,2.5,false,false,false,,,,,,false,,9.5,9.5,,false,1,0,0,1,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,8,22,De Roon,C,Centrocampista,Atalanta,Finita,7,10,7,10,3,false,true,false,,,,,,false,,10,10,,false,1,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,9,827,Locatelli,C,Centrocampista,Juventus,Finita,7.5,8.5,7,8,1,false,true,false,,,,,,false,,8.5,8.5,,false,0,0,1,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,10,7071,Esposito F.P.,A,Attaccante,Inter,Finita,7,10,7,10,3,false,true,false,,,,,,false,,10,10,,false,1,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Titolare,11,2137,Scamacca,A,Attaccante,Atalanta,Finita,7,9.5,7,9.5,2.5,false,true,false,,,,,,false,,9.5,9.5,,false,0,1,0,1,0,0,0,0,0
19,3347033,ManesKean,Paola,Panchina,1,2521,De Gea,P,Portiere,Fiorentina,Finita,6,4,6,4,-2,false,true,false,,,,,false,,false,4,0,,false,0,0,0,0,0,0,0,0,2
19,3347033,ManesKean,Paola,Panchina,2,6184,Martinelli T. *,P,Portiere,Fiorentina,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Panchina,3,2724,Buongiorno,D,Difensore,Napoli,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Panchina,4,5812,Terracciano F.,D,Difensore,Cremonese,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Panchina,5,460,Romagnoli,D,Difensore,Lazio,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,false,,false,6.5,0,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Panchina,6,4479,Elmas,C,Centrocampista,Napoli,Finita,4.5,4.5,5,5,0,false,true,false,,,,,false,,false,4.5,0,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Panchina,7,5319,Sohm,C,Centrocampista,Bologna,Finita,6,6,6,6,0,false,false,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Panchina,8,5719,Asllani,C,Centrocampista,Torino,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
19,3347033,ManesKean,Paola,Panchina,9,785,Immobile,A,Attaccante,Bologna,Finita,5.5,5,5.5,5,-0.5,false,true,false,,,,,false,,false,5,0,,false,0,0,0,1,0,0,0,0,0
19,3347033,ManesKean,Paola,Panchina,10,608,Zapata D.,A,Attaccante,Torino,Finita,5.5,5.5,5,5,0,false,false,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
